years,sim_number,value
2055,V906,31653864259.329967
2056,V906,32044957298.847015
2057,V906,32443461019.545673
2058,V906,32854406058.721313
2059,V906,33260958989.778595
2060,V906,33685570456.10873
2061,V906,34115613443.744442
2062,V906,34554243876.45464
2063,V906,34998718440.35966
2064,V906,35447231894.622536
2014,V907,19763625725
2015,V907,19978384042.285553
2016,V907,20199478026.433685
2017,V907,20426431100.114853
2018,V907,20659717674.221195
2019,V907,20896095963.165005
2020,V907,21141007679.639637
2021,V907,21390499883.781483
2022,V907,21644920255.165073
2023,V907,21899760081.3696
2024,V907,22172779965.36516
2025,V907,22451620042.026546
2026,V907,22737606821.19688
2027,V907,23033130478.65227
2028,V907,23336582190.294636
2029,V907,23645102631.91062
2030,V907,23964589839.567574
2031,V907,24292754278.572346
2032,V907,24624236978.66582
2033,V907,24969074031.01786
2034,V907,25324247006.41556
2035,V907,25688903051.23402
2036,V907,26062493173.878708
2037,V907,26446943318.15351
2038,V907,26840817540.523537
2039,V907,27235023270.711056
2040,V907,27639201672.03431
2041,V907,28066079642.27256
2042,V907,28496557743.93726
2043,V907,28934558548.00152
2044,V907,29381172394.79465
2045,V907,29854394263.04819
2046,V907,30341837041.48955
2047,V907,30840044178.684525
2048,V907,31353822225.232044
2049,V907,31880702930.308723
2050,V907,32416797646.827106
2051,V907,32974228279.180943
2052,V907,33547033643.393612
2053,V907,34120229980.58761
2054,V907,34702123328.42674
2055,V907,35300536601.75887
2056,V907,35920944243.30602
2057,V907,36576507341.5812
2058,V907,37246547496.94063
2059,V907,37939149550.97775
2060,V907,38650093154.11572
2061,V907,39381176087.62517
2062,V907,40134459853.07147
2063,V907,40907361495.05338
2064,V907,41681723175.81542
2014,V908,19763625725
2015,V908,19978010611.218567
2016,V908,20195126713.708763
2017,V908,20419277104.558826
2018,V908,20645483061.92415
2019,V908,20874142508.49988
2020,V908,21108626681.96546
2021,V908,21353486413.437756
2022,V908,21603891937.799625
2023,V908,21859762397.01742
2024,V908,22121410891.276653
2025,V908,22387569625.839333
2026,V908,22661312140.599323
2027,V908,22941213672.75011
2028,V908,23227405145.22717
2029,V908,23518025884.497246
2030,V908,23817116897.476574
2031,V908,24123177716.856968
2032,V908,24436058018.738632
2033,V908,24756387379.896637
2034,V908,25083066232.967106
2035,V908,25414981393.818966
2036,V908,25757491433.39076
2037,V908,26107906687.75326
2038,V908,26462180328.146107
2039,V908,26824985202.285526
2040,V908,27200129804.94455
2041,V908,27570633881.191883
2042,V908,27961242688.19373
2043,V908,28360903627.49751
2044,V908,28771849504.840874
2045,V908,29190453063.008385
2046,V908,29620846894.567455
2047,V908,30048599606.52977
2048,V908,30498829241.347958
2049,V908,30944654847.76724
2050,V908,31416471085.393524
2051,V908,31899429921.951717
2052,V908,32393486910.11906
2053,V908,32892924042.04656
2054,V908,33410670007.48622
2055,V908,33940805228.74346
2056,V908,34483900405.73015
2057,V908,35027386894.29941
2058,V908,35596439223.77303
2059,V908,36177835393.54667
2060,V908,36774914763.38888
2061,V908,37386076154.318535
2062,V908,38010536456.47116
2063,V908,38647180242.92988
2064,V908,39299807692.20555
2014,V909,19763625725
2015,V909,19971879021.36297
2016,V909,20179384200.250183
2017,V909,20374480501.04381
2018,V909,20578476054.434444
2019,V909,20782219162.28333
2020,V909,20982927247.281494
2021,V909,21183562986.88825
2022,V909,21382774501.338284
2023,V909,21580420770.145298
2024,V909,21772452256.00517
2025,V909,21966237833.962406
2026,V909,22158473443.359932
2027,V909,22348124549.924915
2028,V909,22535944078.343945
2029,V909,22720734501.144547
2030,V909,22904646947.61934
2031,V909,23081150201.303394
2032,V909,23256768781.44961
2033,V909,23433152928.99818
2034,V909,23603914185.808533
2035,V909,23773232042.398693
2036,V909,23935581324.270138
2037,V909,24096367024.61128
2038,V909,24246386786.7709
2039,V909,24406809845.090008
2040,V909,24555688800.653603
2041,V909,24709819279.69104
2042,V909,24858194742.71872
2043,V909,25006138880.975895
2044,V909,25138875817.950085
2045,V909,25279180887.9594
2046,V909,25393091914.42546
2047,V909,25527323282.48715
2048,V909,25658174481.158165
2049,V909,25784050519.25624
2050,V909,25908007829.985226
2051,V909,26028365057.486816
2052,V909,26144732714.650055
2053,V909,26257163703.84605
2054,V909,26360612998.150013
2055,V909,26465361102.438595
2056,V909,26564613790.82826
2057,V909,26659970564.4856
2058,V909,26752285001.834408
2059,V909,26833411058.20041
2060,V909,26918181621.852543
2061,V909,26988629302.18048
2062,V909,27065128489.12972
2063,V909,27137520997.607826
2064,V909,27205539326.800873
2014,V910,19763625725
2015,V910,19981372426.460865
2016,V910,20207356132.83537
2017,V910,20442100508.709675
2018,V910,20685659601.1626
2019,V910,20932825269.094696
2020,V910,21194801303.4642
2021,V910,21466025409.04463
2022,V910,21746793366.706245
2023,V910,22037709955.345966
2024,V910,22338917131.30484
2025,V910,22651442108.626804
2026,V910,22973758838.679714
2027,V910,23307788163.04615
2028,V910,23655203889.812046
2029,V910,24007992045.730114
2030,V910,24373304621.708897
2031,V910,24754636798.337822
2032,V910,25150761181.332874
2033,V910,25563080709.507175
2034,V910,25979767402.645836
2035,V910,26421093860.406654
2036,V910,26877907847.106163
2037,V910,27347985174.151863
2038,V910,27834708811.771744
2039,V910,28338100487.2978
2040,V910,28845207540.465584
2041,V910,29386977812.006596
2042,V910,29947834810.93829
2043,V910,30527247973.46126
2044,V910,31127871447.22987
2045,V910,31749178606.02967
2046,V910,32387689522.22423
2047,V910,33050515299.182934
2048,V910,33740546708.33659
2049,V910,34454774761.81307
2050,V910,35189805247.248535
2051,V910,35956166509.082405
2052,V910,36747046167.77311
2053,V910,37550439030.388
2054,V910,38394073014.33542
2055,V910,39275805500.16439
2056,V910,40189841830.125786
2057,V910,41132317082.23574
2058,V910,42113707198.229515
2059,V910,43131539897.39779
2060,V910,44186860412.44911
2061,V910,45278971434.359146
2062,V910,46412415691.59636
2063,V910,47581279246.78086
2064,V910,48801321316.11217
2014,V911,19763625725
2015,V911,19985291280.05333
2016,V911,20219285131.324215
2017,V911,20465988224.559536
2018,V911,20724227910.664993
2019,V911,20994117889.168274
2020,V911,21281380554.68568
2021,V911,21582129498.06099
2022,V911,21898843974.85193
2023,V911,22230028797.289467
2024,V911,22578158309.55769
2025,V911,22937999006.382687
2026,V911,23319060414.616463
2027,V911,23718808847.893433
2028,V911,24127667590.862103
2029,V911,24565037014.245655
2030,V911,25017037533.499878
2031,V911,25487932503.829296
2032,V911,25972177458.577827
2033,V911,26493810348.92024
2034,V911,27039003060.016487
2035,V911,27609468354.272346
2036,V911,28204986226.630817
2037,V911,28827204514.375843
2038,V911,29477990528.83016
2039,V911,30156670267.065872
2040,V911,30866643107.632584
2041,V911,31597686411.466763
2042,V911,32373398742.26869
2043,V911,33184368376.86128
2044,V911,34017479787.11365
2045,V911,34903055289.12247
2046,V911,35812224824.60473
2047,V911,36779802853.23662
2048,V911,37784883742.84283
2049,V911,38842404801.265305
2050,V911,39949168194.85133
2051,V911,41107559039.83068
2052,V911,42320116907.82809
2053,V911,43589351291.53203
2054,V911,44918188191.944275
2055,V911,46309291642.29486
2056,V911,47766450762.00301
2057,V911,49293429138.19024
2058,V911,50878992001.03033
2059,V911,52555747242.45811
2060,V911,54288381478.970024
2061,V911,56130864651.22189
2062,V911,58062565748.061844
2063,V911,60087383639.90089
2064,V911,62215330642.9412
2014,V912,19763625725
2015,V912,19975850784.671856
2016,V912,20202856775.53484
2017,V912,20438290057.240738
2018,V912,20678378937.42569
2019,V912,20932950894.922142
2020,V912,21196248881.610245
2021,V912,21466434824.514347
2022,V912,21751499400.324497
2023,V912,22032827053.522705
2024,V912,22336696197.456203
2025,V912,22654353452.982483
2026,V912,22981938598.00952
2027,V912,23313415860.759422
2028,V912,23668234043.269844
2029,V912,24022937573.134926
2030,V912,24403087717.909714
2031,V912,24797420787.541508
2032,V912,25206576451.03811
2033,V912,25630631056.03829
2034,V912,26069810640.6841
2035,V912,26525126066.69565
2036,V912,26987475485.865055
2037,V912,27475738589.627563
2038,V912,27979856269.844482
2039,V912,28504348213.210762
2040,V912,29045453818.04295
2041,V912,29608347717.639385
2042,V912,30191071788.2158
2043,V912,30796039932.954838
2044,V912,31422612246.96775
2045,V912,32072254304.122204
2046,V912,32745810639.30557
2047,V912,33440094064.034077
2048,V912,34163876385.895115
2049,V912,34914014957.89964
2050,V912,35669311759.06633
2051,V912,36469706503.247
2052,V912,37305923312.91334
2053,V912,38164437870.10798
2054,V912,39064032673.09839
2055,V912,39996977681.450554
2056,V912,40959669036.47426
2057,V912,41957185174.083145
2058,V912,43000093044.01969
2059,V912,44082716979.86198
2060,V912,45204561240.68522
2061,V912,46360502132.269875
2062,V912,47554523296.56381
2063,V912,48810195689.844444
2064,V912,50117126086.82651
2014,V913,19763625725
2015,V913,19974378794.437515
2016,V913,20184937459.318405
2017,V913,20397026939.96604
2018,V913,20610938874.184788
2019,V913,20825672052.20024
2020,V913,21041549042.003494
2021,V913,21246430465.507374
2022,V913,21463907730.8288
2023,V913,21680741947.331722
2024,V913,21893695191.247368
2025,V913,22109172382.663944
2026,V913,22330611052.8053
2027,V913,22552354841.39083
2028,V913,22775684170.53438
2029,V913,22999891847.59371
2030,V913,23218606233.421005
2031,V913,23444356260.572674
2032,V913,23670537344.146294
2033,V913,23898011712.60618
2034,V913,24113696215.33232
2035,V913,24327982395.740486
2036,V913,24552290011.698624
2037,V913,24778322850.39877
2038,V913,25004892813.473866
2039,V913,25236408121.398563
2040,V913,25468085462.13349
2041,V913,25700634555.560314
2042,V913,25930026359.04878
2043,V913,26164035846.061764
2044,V913,26398608190.877342
2045,V913,26632468874.446316
2046,V913,26867753239.721764
2047,V913,27103819163.295322
2048,V913,27340318108.84616
2049,V913,27577225241.530094
2050,V913,27813987139.8763
2051,V913,28051854308.207504
2052,V913,28289944346.30214
2053,V913,28528524390.719215
2054,V913,28767509642.097054
2055,V913,29004596130.017574
2056,V913,29243053337.330303
2057,V913,29482594671.439518
2058,V913,29713335062.787537
2059,V913,29948117721.97471
2060,V913,30185800085.305653
2061,V913,30423051103.41588
2062,V913,30649041099.848335
2063,V913,30886372541.68515
2064,V913,31127143526.42932
2014,V914,19763625725
2015,V914,19982892644.021526
2016,V914,20212955290.50397
2017,V914,20451203819.99742
2018,V914,20702851952.08797
2019,V914,20966127643.05958
2020,V914,21238620804.154797
2021,V914,21514664398.282333
2022,V914,21802089250.835064
2023,V914,22107056422.970398
2024,V914,22430795596.125397
2025,V914,22769418162.597343
2026,V914,23120715179.002956
2027,V914,23480874434.26722
2028,V914,23857805468.21703
2029,V914,24256343597.62284
2030,V914,24669610190.80484
2031,V914,25098939509.346146
2032,V914,25548285665.581417
2033,V914,26015402305.025524
2034,V914,26486201866.302715
2035,V914,26992049098.005535
2036,V914,27518064572.62334
2037,V914,28063258077.133953
2038,V914,28632846366.051064
2039,V914,29223397958.584488
2040,V914,29835421788.207207
2041,V914,30475357338.6985
2042,V914,31142463997.95434
2043,V914,31818905708.109024
2044,V914,32526285387.068638
2045,V914,33274891035.200325
2046,V914,34052672305.28547
2047,V914,34865646863.91806
2048,V914,35692997661.214386
2049,V914,36564460298.387314
2050,V914,37481463165.05673
2051,V914,38436416163.4981
2052,V914,39428659992.44803
2053,V914,40447708516.661224
2054,V914,41524831908.01344
2055,V914,42648441463.45912
2056,V914,43818484444.815674
2057,V914,45036160987.84371
2058,V914,46296291379.845
2059,V914,47623609083.69379
2060,V914,49006794453.224625
2061,V914,50450647111.891914
2062,V914,51954050642.30602
2063,V914,53518593242.85855
2064,V914,55142304163.14629
2014,V915,19763625725
2015,V915,19981143699.624046
2016,V915,20207687604.62651
2017,V915,20432476106.63218
2018,V915,20673942432.21858
2019,V915,20927640804.7497
2020,V915,21190893701.079224
2021,V915,21461830026.522507
2022,V915,21745168339.422268
2023,V915,22039119001.768833
2024,V915,22343834965.63829
2025,V915,22659397810.79671
2026,V915,22984130041.32775
2027,V915,23322484231.915905
2028,V915,23667588074.74292
2029,V915,24031729940.050278
2030,V915,24408976813.898437
2031,V915,24793380933.053513
2032,V915,25198074515.663326
2033,V915,25617209908.733894
2034,V915,26050286657.901093
2035,V915,26499574380.77139
2036,V915,26963929250.724216
2037,V915,27445685413.818638
2038,V915,27944898827.22566
2039,V915,28460983259.236195
2040,V915,28995484418.734875
2041,V915,29548982672.992798
2042,V915,30110985595.614105
2043,V915,30705262082.821587
2044,V915,31319733878.37632
2045,V915,31956999612.46849
2046,V915,32617227765.503464
2047,V915,33299842278.704384
2048,V915,34007700613.775406
2049,V915,34742730240.70767
2050,V915,35504078211.471924
2051,V915,36292651351.91471
2052,V915,37110149799.43383
2053,V915,37952339129.58631
2054,V915,38831677283.70645
2055,V915,39743197159.819176
2056,V915,40688593055.03502
2057,V915,41652931197.23548
2058,V915,42668513580.39405
2059,V915,43701634120.75327
2060,V915,44795122585.51948
2061,V915,45930389123.597275
2062,V915,47108794004.59757
2063,V915,48331978134.240135
2064,V915,49596216804.99585
2014,V916,19763625725
2015,V916,19979555282.559994
2016,V916,20201761534.936455
2017,V916,20420761328.87049
2018,V916,20652720914.232124
2019,V916,20893436130.375427
2020,V916,21142892041.805534
2021,V916,21398035457.06271
2022,V916,21662116673.71623
2023,V916,21933845291.448112
2024,V916,22208370845.208557
2025,V916,22495551841.47406
2026,V916,22789847246.95721
2027,V916,23094399905.83991
2028,V916,23400038720.580097
2029,V916,23722099251.25277
2030,V916,24049556110.742065
2031,V916,24379806727.897568
2032,V916,24730197940.714954
2033,V916,25090679625.814434
2034,V916,25461767860.360703
2035,V916,25843167862.256367
2036,V916,26235552640.25864
2037,V916,26639581019.181564
2038,V916,27055140618.724514
2039,V916,27482560028.663002
2040,V916,27919642688.57135
2041,V916,28360693766.16701
2042,V916,28822188971.79023
2043,V916,29289762810.01366
2044,V916,29769413490.42978
2045,V916,30276094696.954247
2046,V916,30796908777.439095
2047,V916,31333512351.81531
2048,V916,31882219507.52184
2049,V916,32450945841.555416
2050,V916,33030981670.592964
2051,V916,33622011779.41476
2052,V916,34234424606.275112
2053,V916,34873036992.14139
2054,V916,35530493327.0202
2055,V916,36207377879.252525
2056,V916,36904849417.078285
2057,V916,37622750002.97977
2058,V916,38338591331.76966
2059,V916,39058007647.149605
2060,V916,39832104100.45915
2061,V916,40629280422.415054
2062,V916,41455260961.88978
2063,V916,42309494988.524994
2064,V916,43190415169.83539
2014,V917,19763625725
2015,V917,19978347854.718674
2016,V917,20204982200.47677
2017,V917,20439440205.513367
2018,V917,20684405917.917774
2019,V917,20938064535.22425
2020,V917,21202034785.032597
2021,V917,21473376934.49459
2022,V917,21757695237.351536
2023,V917,22043498010.845028
2024,V917,22348398229.45313
2025,V917,22665377261.42728
2026,V917,22993972254.465958
2027,V917,23333109669.799473
2028,V917,23686436024.028446
2029,V917,24052591655.817802
2030,V917,24432002061.44132
2031,V917,24824839837.878487
2032,V917,25231997219.36443
2033,V917,25653850210.926083
2034,V917,26090919869.90944
2035,V917,26542709694.064266
2036,V917,27011437353.73836
2037,V917,27496362908.53988
2038,V917,27999551580.075142
2039,V917,28520306780.92565
2040,V917,29060242527.790287
2041,V917,29619517400.66826
2042,V917,30195401072.5609
2043,V917,30795651552.20189
2044,V917,31408365610.91489
2045,V917,32050085582.700157
2046,V917,32714449978.37028
2047,V917,33399350367.074974
2048,V917,34115691473.437595
2049,V917,34844155278.83429
2050,V917,35611273238.383736
2051,V917,36408064106.817825
2052,V917,37214600264.812935
2053,V917,38071597102.92115
2054,V917,38960572498.445244
2055,V917,39881117928.456215
2056,V917,40837613375.216934
2057,V917,41829943513.584145
2058,V917,42849334561.209076
2059,V917,43913915012.74172
2060,V917,45022485983.7478
2061,V917,46166491033.76868
2062,V917,47360885407.252464
2063,V917,48587744038.729256
2064,V917,49874279917.90546
2014,V918,19763625725
2015,V918,19981510254.18207
2016,V918,20204835729.650234
2017,V918,20440163616.73941
2018,V918,20679358240.829758
2019,V918,20932271335.293716
2020,V918,21197429859.644154
2021,V918,21472622904.600285
2022,V918,21756361860.00006
2023,V918,22053312537.777462
2024,V918,22361410923.313835
2025,V918,22677720609.038055
2026,V918,23005726841.119694
2027,V918,23349654727.882355
