years,sim_number,value
2021,V579,37727482015.2867
2022,V579,37903399089.75701
2023,V579,38106525893.59543
2024,V579,38301214490.301285
2025,V579,38479617381.923676
2026,V579,38640783724.95051
2027,V579,38784366407.42593
2028,V579,38757589259.8594
2029,V579,38867289357.56051
2030,V579,38961009975.41404
2031,V579,38824464930.46623
2032,V579,38886462861.12064
2033,V579,38932067609.41457
2034,V579,38954143760.34528
2035,V579,38869467621.876625
2036,V579,38860957877.4345
2037,V579,38846288193.80257
2038,V579,38819327054.34579
2039,V579,38776358675.51634
2040,V579,38708077413.99585
2041,V579,38631170377.600494
2042,V579,38554517841.86616
2043,V579,38481810493.08173
2044,V579,38292570483.49278
2045,V579,38200795628.48532
2046,V579,38095357448.73789
2047,V579,37800228306.004456
2048,V579,37656036121.512054
2049,V579,37509384103.55904
2050,V579,37347565565.84072
2051,V579,37169476857.70744
2052,V579,36976311957.11567
2053,V579,36768278230.32217
2054,V579,36538106992.49084
2055,V579,36290974151.50899
2056,V579,36028589656.547905
2057,V579,35761042059.5629
2058,V579,35467092848.2317
2059,V579,35170367454.54481
2060,V579,34857012362.93372
2061,V579,34538016245.729546
2062,V579,34222684187.80287
2063,V579,33910927683.323208
2064,V579,33589220919.585773
2014,V580,35960454585
2015,V580,36011736981.49807
2016,V580,36323125403.168274
2017,V580,36582461734.84672
2018,V580,36866074344.07557
2019,V580,37130705933.08057
2020,V580,37377068120.05183
2021,V580,37600009588.03026
2022,V580,37808422469.313644
2023,V580,37997957242.48216
2024,V580,38163226345.63799
2025,V580,38315402579.7305
2026,V580,38450391669.08248
2027,V580,38568770622.814674
2028,V580,38659616284.30365
2029,V580,38744635723.78806
2030,V580,38742102307.76723
2031,V580,38800968690.57484
2032,V580,38848616744.153114
2033,V580,38884649265.69827
2034,V580,38913835767.840904
2035,V580,38861453220.23506
2036,V580,38910135896.19859
2037,V580,38967449111.2693
2038,V580,39031406920.47588
2039,V580,39106226899.93981
2040,V580,39175019574.79963
2041,V580,39237575002.95277
2042,V580,39292035848.401215
2043,V580,39335683535.10667
2044,V580,39372028310.134315
2045,V580,39394111025.77077
2046,V580,39384692847.59847
2047,V580,39378980912.194626
2048,V580,39363285806.21707
2049,V580,39349326551.44674
2050,V580,39176669786.4908
2051,V580,39143576754.51103
2052,V580,39082429355.241394
2053,V580,38968237063.92142
2054,V580,38899247105.382835
2055,V580,38820010102.797264
2056,V580,38722367011.84647
2057,V580,38608762591.7092
2058,V580,38482138041.07207
2059,V580,38305195494.9421
2060,V580,38160473463.66249
2061,V580,38005342697.16983
2062,V580,37826819986.80025
2063,V580,37635358505.052986
2064,V580,37440339872.597046
2014,V581,35960454585
2015,V581,36313176378.771065
2016,V581,36655537041.61207
2017,V581,36988361180.83397
2018,V581,37304696183.44202
2019,V581,37614610959.69284
2020,V581,37911961154.04266
2021,V581,38204417515.787964
2022,V581,38478046903.264626
2023,V581,38750661283.73415
2024,V581,39013754385.01867
2025,V581,39266939336.21654
2026,V581,39512304913.087364
2027,V581,39747461450.5514
2028,V581,39976560949.74951
2029,V581,40198256257.83872
2030,V581,40413982429.82174
2031,V581,40623435670.755745
2032,V581,40826251112.37907
2033,V581,41021134795.85269
2034,V581,41096290062.67177
2035,V581,41285701734.3635
2036,V581,41466961367.25456
2037,V581,41617623016.865326
2038,V581,41754927672.557686
2039,V581,41876627529.554344
2040,V581,41965825902.64233
2041,V581,42052008558.19842
2042,V581,42120267923.95348
2043,V581,42183889498.11377
2044,V581,42243535699.51553
2045,V581,42296414117.818565
2046,V581,42200054929.14089
2047,V581,42241137903.08737
2048,V581,42272928647.18186
2049,V581,42288347597.64559
2050,V581,42301038760.20672
2051,V581,42303805412.432304
2052,V581,42295855408.14149
2053,V581,42269689572.97645
2054,V581,42240219674.79486
2055,V581,42198969057.950745
2056,V581,42135000604.376724
2057,V581,42071209909.58638
2058,V581,41995595097.6296
2059,V581,41906991127.66499
2060,V581,41806509250.28894
2061,V581,41692225458.48369
2062,V581,41383099613.85672
2063,V581,41228766753.8739
2064,V581,41081596652.80728
2014,V582,35960454585
2015,V582,36319476809.57921
2016,V582,36683828818.35234
2017,V582,37043619365.022865
2018,V582,37411549598.38141
2019,V582,37772766476.13233
2020,V582,38145226392.07476
2021,V582,38520353203.443855
2022,V582,38899114468.73859
2023,V582,39282804194.103714
2024,V582,39534342486.92923
2025,V582,39928684666.14639
2026,V582,40328053964.26049
2027,V582,40738056188.31599
2028,V582,41157287845.45351
2029,V582,41588027487.61497
2030,V582,42022071468.04239
2031,V582,42399029269.74873
2032,V582,42815100307.95945
2033,V582,42975072592.27719
2034,V582,43371187896.839
2035,V582,43756218411.115715
2036,V582,44103168892.06929
2037,V582,44466617113.2521
2038,V582,44819400699.29383
2039,V582,45158814661.42724
2040,V582,45490049514.77554
2041,V582,45801893691.94937
2042,V582,46115780449.99123
2043,V582,46437750496.0876
2044,V582,46764272252.76851
2045,V582,47093344087.48898
2046,V582,47163091925.06768
2047,V582,47499420082.940994
2048,V582,47740456464.996124
2049,V582,48078219288.69782
2050,V582,48416382345.22364
2051,V582,48626233917.869385
2052,V582,48964403206.68635
2053,V582,49302389718.68209
2054,V582,49638693578.24904
2055,V582,49973091541.13306
2056,V582,50301779874.937996
2057,V582,50630658921.45467
2058,V582,50809617336.58159
2059,V582,51134216086.02222
2060,V582,51453460660.337204
2061,V582,51770099794.41373
2062,V582,52081825191.61433
2063,V582,52386130184.07552
2064,V582,52671052730.25489
2014,V583,35960454585
2015,V583,36310669859.40766
2016,V583,36647112116.05737
2017,V583,36971846244.00777
2018,V583,37284216884.78164
2019,V583,37584193447.43567
2020,V583,37865792058.18117
2021,V583,38051816442.77428
2022,V583,38204130096.70736
2023,V583,38112372524.52535
2024,V583,38352534158.37152
2025,V583,38582764523.06925
2026,V583,38803314087.45622
2027,V583,39005048169.76905
2028,V583,39208162898.91865
2029,V583,39403857008.28615
2030,V583,39355313203.24033
2031,V583,39542494574.65811
2032,V583,39717832316.4678
2033,V583,39743660191.77867
2034,V583,39916926110.467476
2035,V583,40089810946.90444
2036,V583,40257944250.16609
2037,V583,40416325877.971596
2038,V583,40573483069.541885
2039,V583,40724659403.083046
2040,V583,40868898450.46184
2041,V583,40997116199.57017
2042,V583,41115395539.295876
2043,V583,41040780294.99551
2044,V583,41154963869.632706
2045,V583,41060402616.89029
2046,V583,41160641163.9049
2047,V583,41243812311.00736
2048,V583,41318819363.05905
2049,V583,41389996963.06078
2050,V583,41438964629.15048
2051,V583,41460082499.51841
2052,V583,41498167209.24367
2053,V583,41389806824.03808
2054,V583,41405105850.80168
2055,V583,41329702543.78914
2056,V583,41321505152.29603
2057,V583,41298995238.36043
2058,V583,41248270675.84364
2059,V583,41200082593.94678
2060,V583,41138456170.48753
2061,V583,41061851321.53986
2062,V583,40954458146.13066
2063,V583,40836325526.619576
2064,V583,40715211253.13907
2014,V584,35960454585
2015,V584,36316661858.125755
2016,V584,36666999356.616806
2017,V584,37007842980.67753
2018,V584,37346118740.589455
2019,V584,37677656831.36994
2020,V584,38003719786.443924
2021,V584,38324769518.41576
2022,V584,38639926170.490326
2023,V584,38947612276.151855
2024,V584,39251075812.526665
2025,V584,39550035953.64853
2026,V584,39843381999.95261
2027,V584,39837698519.43181
2028,V584,40120923320.02623
2029,V584,40390459951.35167
2030,V584,40671510099.87607
2031,V584,40951724826.573616
2032,V584,41222434784.5852
2033,V584,41500742310.94707
2034,V584,41780559396.590645
2035,V584,42062333052.55911
2036,V584,42344464193.34707
2037,V584,42612732282.050644
2038,V584,42846198293.89155
2039,V584,42858321172.920975
2040,V584,43028305709.53508
2041,V584,43238402582.64795
2042,V584,43434410144.407745
2043,V584,43619311145.2394
2044,V584,43799074420.00299
2045,V584,43962444784.046196
2046,V584,44125911475.57705
2047,V584,44296833074.78999
2048,V584,44461530507.06565
2049,V584,44615679191.743576
2050,V584,44769066457.75436
2051,V584,44916204366.39731
2052,V584,45052301477.12271
2053,V584,45170910967.46824
2054,V584,45295293182.9096
2055,V584,45410589527.14994
2056,V584,45512226628.68245
2057,V584,45609977872.679794
2058,V584,45696722874.69566
2059,V584,45764578418.70261
2060,V584,45820946047.676735
2061,V584,45880200399.57433
2062,V584,45929242333.27317
2063,V584,45967263092.03433
2064,V584,45819807836.0943
2014,V585,35960454585
2015,V585,36307243861.60165
2016,V585,36419386661.75642
2017,V585,36727697230.83341
2018,V585,37025492216.08422
2019,V585,37307781301.73531
2020,V585,37574001370.85571
2021,V585,37821995073.161194
2022,V585,37914757142.2921
2023,V585,38131179624.87629
2024,V585,38227852957.69496
2025,V585,38418424259.377014
2026,V585,38581780646.8909
2027,V585,38745312112.941246
2028,V585,38897900373.40689
2029,V585,39037929972.90129
2030,V585,39169556697.78268
2031,V585,39220036680.068726
2032,V585,39078518376.5027
2033,V585,39180517394.64401
2034,V585,39293341687.82146
2035,V585,39421828159.26205
2036,V585,39563761607.29653
2037,V585,39719524885.563126
2038,V585,39889273169.22084
2039,V585,40014325712.47615
2040,V585,40215317098.75762
2041,V585,40428425294.62874
2042,V585,40659256486.19504
2043,V585,40908837333.39489
2044,V585,41168878077.22586
2045,V585,41450832150.95431
2046,V585,41743587772.28068
2047,V585,42057713935.37057
2048,V585,42377873955.20916
2049,V585,42700102073.10955
2050,V585,43020459218.31493
2051,V585,43278051169.14531
2052,V585,43590559658.24841
2053,V585,43903858165.14159
2054,V585,44203608324.44287
2055,V585,44502578441.86238
2056,V585,44802620097.414085
2057,V585,45099005841.76222
2058,V585,45379140358.80863
2059,V585,45663540278.11603
2060,V585,45937374153.954285
2061,V585,46202769717.81177
2062,V585,46464362010.86173
2063,V585,46719069633.10198
2064,V585,46965084304.555786
2014,V586,35960454585
2015,V586,36306803373.92785
2016,V586,36613193431.93751
2017,V586,36917071907.93637
2018,V586,37211720708.15674
2019,V586,37490393358.35326
2020,V586,37750188498.60178
2021,V586,37993350547.673584
2022,V586,38218214770.52987
2023,V586,38420711153.30174
2024,V586,38602584627.223656
2025,V586,38771899110.19771
2026,V586,38918347496.324036
2027,V586,38910025748.07544
2028,V586,39025364374.66082
2029,V586,39116178348.60837
2030,V586,39183855502.047676
2031,V586,39246024822.912216
2032,V586,39281225349.557785
2033,V586,39310680193.24037
2034,V586,39323724239.935776
2035,V586,39321344324.553345
2036,V586,39303506833.24502
2037,V586,39271172862.998825
2038,V586,39222714106.12725
2039,V586,39162821879.939354
2040,V586,39088955364.47221
2041,V586,39029868907.48628
2042,V586,38971874827.32225
2043,V586,38914330966.21461
2044,V586,38856011907.08225
2045,V586,38691009541.31965
2046,V586,38636072687.20351
2047,V586,38579194525.269264
2048,V586,38511737799.91865
2049,V586,38430846772.26605
2050,V586,38337930441.050415
2051,V586,38218537586.27318
2052,V586,38100606130.0508
2053,V586,37966883094.33602
2054,V586,37822663676.584045
2055,V586,37664413842.43634
2056,V586,37231350149.39417
2057,V586,37046599907.35603
2058,V586,36844138481.85212
2059,V586,36637180945.46472
2060,V586,36414148256.98952
2061,V586,36179869887.2671
2062,V586,35930214858.00409
2063,V586,35670926235.87065
2064,V586,35412469395.2703
2014,V587,35960454585
2015,V587,36312137284.84614
2016,V587,36652711064.85294
2017,V587,36977707119.20093
2018,V587,37292768221.21738
2019,V587,37599735824.61029
2020,V587,37892845530.88136
2021,V587,38175410289.23064
2022,V587,38188073952.54255
2023,V587,38289660177.287766
2024,V587,38541199376.899284
2025,V587,38782455732.93086
2026,V587,39007267763.701935
2027,V587,39227016237.87261
2028,V587,39438130759.31146
2029,V587,39640576726.79496
2030,V587,39836878045.506134
2031,V587,40024749384.666084
2032,V587,40206642264.818375
2033,V587,40381647783.19205
2034,V587,40552803625.00353
2035,V587,40717090006.79232
2036,V587,40882662373.718735
2037,V587,41037534693.083275
2038,V587,41178600600.34445
2039,V587,41315420332.25849
2040,V587,41449775752.78636
2041,V587,41473106262.23577
2042,V587,41361812953.189705
2043,V587,41480485718.870316
2044,V587,41532866290.67571
2045,V587,41427434483.34974
2046,V587,41525014827.89467
2047,V587,41523077852.746124
2048,V587,41601968695.41688
2049,V587,41669144836.887924
2050,V587,41727627315.17831
2051,V587,41711620663.138596
2052,V587,41674194178.27096
2053,V587,41700323898.233475
2054,V587,41671455673.46416
2055,V587,41671690298.375946
2056,V587,41661932653.75644
2057,V587,41623140021.65229
2058,V587,41570574126.728035
2059,V587,41518811297.58543
2060,V587,41418538504.07567
2061,V587,41339958607.894
2062,V587,41246119777.06924
2063,V587,41141051274.16659
2064,V587,41020372860.83436
2014,V588,35960454585
2015,V588,36322853897.58115
2016,V588,36674474633.15851
2017,V588,37037009800.39398
2018,V588,37400554254.89826
2019,V588,37753923417.67289
2020,V588,38120958653.475075
2021,V588,38489761191.60448
2022,V588,38850743687.69813
2023,V588,39216847580.2436
2024,V588,39592833694.467
2025,V588,39972188289.896065
2026,V588,40354641698.59021
2027,V588,40743273141.03053
2028,V588,41129691371.92183
2029,V588,41496652327.54032
2030,V588,41893423180.51543
2031,V588,42311759645.08372
2032,V588,42738926330.09572
2033,V588,43172563143.12151
2034,V588,43623351148.429924
2035,V588,44088344152.43462
2036,V588,44558915822.2269
2037,V588,45030737532.64458
2038,V588,45499696390.80319
2039,V588,45663313110.26673
2040,V588,46131063054.907845
2041,V588,46433187480.35759
2042,V588,46796174537.646965
2043,V588,47261502098.68058
2044,V588,47724316269.9959
2045,V588,48174251500.788826
2046,V588,48628455667.856606
2047,V588,49115553874.64291
2048,V588,49610318737.58466
2049,V588,50062576699.722694
2050,V588,50569968270.868614
2051,V588,51088061387.066666
2052,V588,51589427771.69438
2053,V588,52110297095.374985
2054,V588,52638595739.31722
2055,V588,53166552322.68923
2056,V588,53698149836.6131
2057,V588,54200592498.824905
2058,V588,54712681576.18244
2059,V588,55243872108.679794
2060,V588,55754471413.440445
2061,V588,56289727388.059494
2062,V588,56823793639.39065
2063,V588,57355796338.329994
2064,V588,57882289676.30544
2014,V589,35960454585
2015,V589,36319253120.59468
2016,V589,36679987343.58952
2017,V589,37039784982.41273
2018,V589,37400005926.91769
2019,V589,37760359576.73672
2020,V589,38121176821.37966
2021,V589,38479664862.27846
2022,V589,38834389580.59129
2023,V589,39199551128.64508
2024,V589,39558202704.57126
2025,V589,39927775901.51921
2026,V589,40311743864.53498
2027,V589,40702927882.77998
2028,V589,41105779348.65314
2029,V589,41521283874.70981
2030,V589,41951133782.32831
2031,V589,42397099506.97047
2032,V589,42860143789.33023
2033,V589,43324025683.75757
2034,V589,43783238454.01122
2035,V589,43936353417.56939
2036,V589,44431936873.104774
2037,V589,44945356694.58392
2038,V589,45475760058.83342
2039,V589,46025695306.86919
2040,V589,46594166115.156334
2041,V589,47181645925.368065
2042,V589,47788146183.28124
2043,V589,48411350883.81217
2044,V589,49048252997.115105
2045,V589,49664760819.73738
2046,V589,50327867032.550644
2047,V589,51003611435.82352
2048,V589,51670596769.73409
2049,V589,52363039630.67567
2050,V589,53073922887.57286
2051,V589,53783722236.475105
2052,V589,54515529043.52782
2053,V589,55257515375.31613
2054,V589,56005299330.96189
2055,V589,56767542882.25068
2056,V589,57538757190.03192
2057,V589,58317841739.02042
2058,V589,59096820288.79901
2059,V589,59888033283.18915
2060,V589,60683458113.78293
2061,V589,61359149477.91124
2062,V589,62162769563.23664
2063,V589,62972313780.84164
2064,V589,63789628299.22153
2014,V590,35960454585
2015,V590,36311350616.64455
2016,V590,36649113989.18146
2017,V590,36977104925.31376
2018,V590,37279151122.346
2019,V590,37583107386.58459
2020,V590,37872977196.53141
2021,V590,38152106045.69587
2022,V590,38419758166.9742
2023,V590,38676121528.46067
2024,V590,38920924302.0462
2025,V590,39154618196.135414
2026,V590,39376400675.229546
2027,V590,39588321183.30055
2028,V590,39783970910.737885
2029,V590,39976952345.67388
2030,V590,40147982480.397194
2031,V590,40323970160.19534
2032,V590,40491422031.495674
2033,V590,40459365552.384476
2034,V590,40614006632.987465
2035,V590,40768041499.28207
2036,V590,40927150705.92495
2037,V590,41099597470.548325
2038,V590,41221925150.67455
2039,V590,41424414272.82908
2040,V590,41640426460.09163
2041,V590,41846785028.793915
2042,V590,42058361196.8623
2043,V590,42253573809.063034
2044,V590,42215043541.72395
2045,V590,42420056386.49665
2046,V590,42620284804.51403
2047,V590,42815874200.7832
2048,V590,42999973299.8124
2049,V590,43181946792.28134
2050,V590,43351403823.68753
2051,V590,43514796126.71027
2052,V590,43655580531.97994
2053,V590,43781789925.24275
2054,V590,43914656163.90387
2055,V590,44038414556.3112
2056,V590,43996617327.47984
2057,V590,43897590740.321556
2058,V590,43994008200.95243
2059,V590,44079618918.141785
2060,V590,44153207681.25751
