years,sim_number,value
2052,V1190,445598175.2933575
2053,V1190,452087510.84815544
2054,V1190,459284033.94073147
2055,V1190,466257833.3410938
2056,V1190,473217284.1288179
2057,V1190,480873557.251998
2058,V1190,488761655.65609735
2059,V1190,496719723.65468067
2060,V1190,504578654.41439396
2061,V1190,513039942.47179985
2062,V1190,521705458.79476374
2063,V1190,530314812.08175886
2064,V1190,539312168.9026268
2014,V1191,273658260
2015,V1191,276558570.4557602
2016,V1191,279726732.5869225
2017,V1191,282763628.49914145
2018,V1191,286146004.78763705
2019,V1191,289280825.20652825
2020,V1191,292885809.8218921
2021,V1191,296554553.95674586
2022,V1191,300355775.03414065
2023,V1191,304245752.18081033
2024,V1191,308272092.73880315
2025,V1191,312437768.0064592
2026,V1191,316769981.2196362
2027,V1191,321188831.56876343
2028,V1191,325791326.954532
2029,V1191,330422994.78042156
2030,V1191,335064588.6971529
2031,V1191,340102555.6333123
2032,V1191,345292040.62048787
2033,V1191,350349238.6236745
2034,V1191,355406627.0169248
2035,V1191,360497522.92812496
2036,V1191,365715150.2685334
2037,V1191,370959109.0223752
2038,V1191,376460260.8100205
2039,V1191,381726704.4513877
2040,V1191,387127829.21714777
2041,V1191,392611624.4095432
2042,V1191,397622463.8826327
2043,V1191,403129721.1077412
2044,V1191,408467784.91229236
2045,V1191,413579581.5506748
2046,V1191,419007645.0528645
2047,V1191,423972427.4257729
2048,V1191,429013205.1321788
2049,V1191,434501113.90612423
2050,V1191,439345146.6984893
2051,V1191,444222794.9025987
2052,V1191,449337673.3166151
2053,V1191,454752636.2415069
2054,V1191,460023804.98773205
2055,V1191,464965181.23204404
2056,V1191,470310085.37454885
2057,V1191,475355076.51252127
2058,V1191,480002421.6570355
2059,V1191,484622967.9217112
2060,V1191,489760327.9189349
2061,V1191,494897404.6934114
2062,V1191,499987833.69679785
2063,V1191,503860440.6630554
2064,V1191,508882641.98916894
2014,V1192,273658260
2015,V1192,276456265.20215786
2016,V1192,279140789.6912542
2017,V1192,281576152.285527
2018,V1192,284130945.7519422
2019,V1192,286260705.1639737
2020,V1192,288887410.771093
2021,V1192,291314211.54221684
2022,V1192,293804844.461159
2023,V1192,295905127.39619124
2024,V1192,298048838.45951706
2025,V1192,300303010.9332582
2026,V1192,302360133.5339333
2027,V1192,304401660.0750813
2028,V1192,306174045.3837338
2029,V1192,307679852.1156003
2030,V1192,309501602.3489068
2031,V1192,311195665.16918135
2032,V1192,312519364.09031254
2033,V1192,313690932.6550773
2034,V1192,315008367.05518603
2035,V1192,316381181.90629154
2036,V1192,317654273.0769755
2037,V1192,318671723.53792876
2038,V1192,319431053.2556724
2039,V1192,319998857.26855004
2040,V1192,320928775.9027122
2041,V1192,321760774.3344367
2042,V1192,322494046.2849935
2043,V1192,323127875.99536
2044,V1192,323351504.6203551
2045,V1192,323609649.1354052
2046,V1192,323626537.86137605
2047,V1192,323063454.1035435
2048,V1192,322743703.85053194
2049,V1192,322231905.7134764
2050,V1192,321402981.4466931
2051,V1192,320510178.8971754
2052,V1192,319395176.95205194
2053,V1192,318127214.6631537
2054,V1192,316313819.77518636
2055,V1192,314148035.99481016
2056,V1192,312339180.97142375
2057,V1192,309937068.20203114
2058,V1192,307782997.3279555
2059,V1192,304923410.5047641
2060,V1192,302440698.7704097
2061,V1192,299396358.92464375
2062,V1192,296601751.54600585
2063,V1192,293656446.40868
2064,V1192,290417256.68921864
2014,V1193,273658260
2015,V1193,276844759.8855341
2016,V1193,280364494.9704511
2017,V1193,284209625.23842853
2018,V1193,288303115.2217964
2019,V1193,292351737.43703103
2020,V1193,297137997.6619446
2021,V1193,302116131.51800066
2022,V1193,307348702.3030941
2023,V1193,313147887.7127752
2024,V1193,319344521.5728247
2025,V1193,325986768.0460444
2026,V1193,332921054.45050466
2027,V1193,339842921.2455234
2028,V1193,347199829.5397879
2029,V1193,354813275.44535315
2030,V1193,362690896.10090905
2031,V1193,370342279.8418504
2032,V1193,378385420.32655257
2033,V1193,386929563.07823914
2034,V1193,395708997.3510486
2035,V1193,404640267.5191368
2036,V1193,413906607.09160084
2037,V1193,423626250.35752416
2038,V1193,433554199.87029207
2039,V1193,443331899.41169715
2040,V1193,453868468.3359844
2041,V1193,464804685.0554505
2042,V1193,475798630.9463188
2043,V1193,487101981.29860896
2044,V1193,499042020.2421712
2045,V1193,511185804.5536891
2046,V1193,524031444.98271793
2047,V1193,536518322.269274
2048,V1193,549811035.077254
2049,V1193,563189621.77706635
2050,V1193,577515119.185497
2051,V1193,592038876.4864801
2052,V1193,607343586.3583791
2053,V1193,622552454.2732521
2054,V1193,638781378.575943
2055,V1193,655885074.6325537
2056,V1193,672724003.0295069
2057,V1193,690778215.2492698
2058,V1193,709588619.1265554
2059,V1193,729032955.7222623
2060,V1193,749016487.7821268
2061,V1193,769763255.2561196
2062,V1193,791201437.7529494
2063,V1193,813544159.3845748
2064,V1193,836666641.558396
2014,V1194,273658260
2015,V1194,276208160.0134891
2016,V1194,278140782.1026981
2017,V1194,279601073.30559504
2018,V1194,280715450.28365487
2019,V1194,281377213.64697117
2020,V1194,281512195.35422873
2021,V1194,281123821.32831
2022,V1194,280195163.3701145
2023,V1194,278905427.28956425
2024,V1194,277136303.89876384
2025,V1194,274869950.95703816
2026,V1194,272111374.8442753
2027,V1194,268964841.9401905
2028,V1194,265319201.87743178
2029,V1194,261167103.30509245
2030,V1194,256783751.02592096
2031,V1194,251975212.15182698
2032,V1194,246657743.2529575
2033,V1194,241193253.65605006
2034,V1194,235333799.2152027
2035,V1194,229307710.17721313
2036,V1194,223060799.67575777
2037,V1194,216599972.29256305
2038,V1194,209949372.95332575
2039,V1194,203137643.73871395
2040,V1194,196180646.5444784
2041,V1194,189132889.77061018
2042,V1194,182001836.70926297
2043,V1194,174825478.7670265
2044,V1194,167622407.26284802
2045,V1194,160210968.86131197
2046,V1194,153061499.3980203
2047,V1194,145997063.94567734
2048,V1194,139143606.6806806
2049,V1194,132407544.85170548
2050,V1194,125962458.86456019
2051,V1194,119721904.67261085
2052,V1194,113619712.13735585
2053,V1194,107793672.76465103
2054,V1194,102151135.26524481
2055,V1194,96691643.12357652
2056,V1194,91482168.41258526
2057,V1194,86377729.98129585
2058,V1194,81574187.68786938
2059,V1194,76964731.31547596
2060,V1194,72543408.87985231
2061,V1194,68316465.21392064
2062,V1194,64209283.828629084
2063,V1194,60349719.58200753
2064,V1194,56642802.11956998
2014,V1195,273658260
2015,V1195,276038208.92169195
2016,V1195,278418300.48712325
2017,V1195,280479855.9519206
2018,V1195,282022809.6781736
2019,V1195,283230409.7619013
2020,V1195,284231634.15370274
2021,V1195,284849790.4746757
2022,V1195,285046035.2160286
2023,V1195,285073890.18602437
2024,V1195,284754584.6683935
2025,V1195,284045125.2148835
2026,V1195,282900772.05044246
2027,V1195,281502967.96235865
2028,V1195,279816404.01182985
2029,V1195,277593606.2701086
2030,V1195,275078798.89236623
2031,V1195,272256332.365046
2032,V1195,269298951.71508527
2033,V1195,265917404.9751106
2034,V1195,262360101.2053127
2035,V1195,258297271.62973225
2036,V1195,253980064.80177647
2037,V1195,249132929.5431621
2038,V1195,244105179.63890007
2039,V1195,238873900.39053285
2040,V1195,233373751.01955247
2041,V1195,227334283.022099
2042,V1195,221296777.91424224
2043,V1195,215055005.71466315
2044,V1195,208703764.45428997
2045,V1195,202190518.4453909
2046,V1195,195283398.1199807
2047,V1195,188426245.61858767
2048,V1195,181467431.44231555
2049,V1195,174497345.03647575
2050,V1195,167493226.82008943
2051,V1195,160639117.83409482
2052,V1195,153763679.6321345
2053,V1195,146810225.5529405
2054,V1195,140085944.3212097
2055,V1195,133360435.56500678
2056,V1195,126719697.61206102
2057,V1195,120204016.60485627
2058,V1195,113916106.56846395
2059,V1195,107771783.97809921
2060,V1195,101756497.8645886
2061,V1195,95870908.42110857
2062,V1195,90231964.60212171
2063,V1195,84709169.9275472
2064,V1195,79341015.23758602
2014,V1196,273658260
2015,V1196,276521185.95048183
2016,V1196,279070349.8638388
2017,V1196,281563454.24641526
2018,V1196,283953391.97658
2019,V1196,285795080.5470409
2020,V1196,287796636.022316
2021,V1196,289600587.11628705
2022,V1196,291231959.012811
2023,V1196,292889570.2833722
2024,V1196,294130958.5067027
2025,V1196,295370472.0171634
2026,V1196,296420231.5026937
2027,V1196,297035773.73421603
2028,V1196,297513654.9112515
2029,V1196,298044283.4221579
2030,V1196,298496716.3361234
2031,V1196,298771858.8261048
2032,V1196,298776333.9244038
2033,V1196,298687313.7897842
2034,V1196,298290622.5043954
2035,V1196,297418043.5993083
2036,V1196,295931233.4770107
2037,V1196,294574062.5083795
2038,V1196,292924770.26331127
2039,V1196,291026925.82818234
2040,V1196,288841571.23004794
2041,V1196,286375071.7907185
2042,V1196,283613508.17924255
2043,V1196,280607314.35279584
2044,V1196,277329072.5880273
2045,V1196,273653845.13189363
2046,V1196,269750656.9247367
2047,V1196,265779851.5809962
2048,V1196,261593700.09784332
2049,V1196,257013821.92865968
2050,V1196,252131641.64274156
2051,V1196,247056776.77675468
2052,V1196,241644668.87251276
2053,V1196,236593986.05430862
2054,V1196,231399198.36963034
2055,V1196,225966531.78736028
2056,V1196,220229054.7326569
2057,V1196,214525895.01208332
2058,V1196,208806636.89534444
2059,V1196,203146435.48678723
2060,V1196,197435492.40079045
2061,V1196,191656866.29463363
2062,V1196,185874046.11717853
2063,V1196,180064398.35479146
2064,V1196,174109657.94951075
2014,V1197,273658260
2015,V1197,276505495.4273098
2016,V1197,278986761.5749172
2017,V1197,281624990.96162766
2018,V1197,284214305.5293817
2019,V1197,286750248.3653969
2020,V1197,289089537.7425467
2021,V1197,291422065.12515455
2022,V1197,293648958.7455605
2023,V1197,295572453.9685335
2024,V1197,297578610.1099091
2025,V1197,299471299.72870713
2026,V1197,301175912.71918947
2027,V1197,302438722.9475499
2028,V1197,303290356.6122538
2029,V1197,303719773.7571002
2030,V1197,303662176.69384205
2031,V1197,303474230.3764523
2032,V1197,302880790.3526963
2033,V1197,302377351.592797
2034,V1197,301541539.6099848
2035,V1197,300370937.4299808
2036,V1197,298757433.0058127
2037,V1197,296721755.8541696
2038,V1197,294593665.74508786
2039,V1197,292156205.6566297
2040,V1197,289416966.3957722
2041,V1197,286207358.2886777
2042,V1197,282846170.476346
2043,V1197,279257179.38931984
2044,V1197,275407951.25910115
2045,V1197,271245703.2881093
2046,V1197,266909095.91447544
2047,V1197,262298357.51233175
2048,V1197,257500405.2192109
2049,V1197,252341873.9713662
2050,V1197,246900560.32347518
2051,V1197,241592794.9079963
2052,V1197,235991158.98313966
2053,V1197,230392705.42714456
2054,V1197,224537962.5207294
2055,V1197,218721204.74496013
2056,V1197,212642233.9472836
2057,V1197,206664990.74258232
2058,V1197,200576187.52699715
2059,V1197,194336300.97368914
2060,V1197,187936863.06548342
2061,V1197,181813774.2578255
2062,V1197,175554957.0016605
2063,V1197,169428856.760796
2064,V1197,163359379.48237294
2014,V1198,273658260
2015,V1198,276251563.8754881
2016,V1198,278450090.50895476
2017,V1198,280729533.7926114
2018,V1198,282758909.09000105
2019,V1198,284532284.0660079
2020,V1198,285841189.6994138
2021,V1198,287086653.6700164
2022,V1198,287658821.02170855
2023,V1198,288361482.8047656
2024,V1198,288729513.5400714
2025,V1198,288878920.1019038
2026,V1198,288754975.47167104
2027,V1198,288293393.37547433
2028,V1198,287617763.1308995
2029,V1198,286568283.10208374
2030,V1198,285348061.6228313
2031,V1198,283818579.65079576
2032,V1198,282021501.9335699
2033,V1198,279963511.8713425
2034,V1198,277687545.8413542
2035,V1198,274957535.3600352
2036,V1198,272207536.8708391
2037,V1198,268976965.42464644
2038,V1198,265504051.38713887
2039,V1198,261856743.27325425
2040,V1198,257722934.6409165
2041,V1198,253427380.77017018
2042,V1198,248895802.37617216
2043,V1198,244151408.5903725
2044,V1198,238989061.25788066
2045,V1198,233812486.40390095
2046,V1198,228439288.21169552
2047,V1198,222887916.223598
2048,V1198,217177126.19507122
2049,V1198,211287237.36863098
2050,V1198,205181223.40795648
2051,V1198,199091170.72710133
2052,V1198,192916904.75860065
2053,V1198,186682719.60590112
2054,V1198,180380587.2580721
2055,V1198,174050859.14372838
2056,V1198,167465217.82864985
2057,V1198,161184216.06714758
2058,V1198,154679303.12319025
2059,V1198,148469345.60220313
2060,V1198,142205800.24866915
2061,V1198,136088347.69499794
2062,V1198,130085652.78296557
2063,V1198,124041076.22354247
2064,V1198,118239496.37082313
2014,V1199,273658260
2015,V1199,276391651.35340977
2016,V1199,278809758.83614856
2017,V1199,281385111.71397805
2018,V1199,283793687.4292531
2019,V1199,286059489.4799335
2020,V1199,288180900.8255895
2021,V1199,290012044.35144305
2022,V1199,291810698.12336224
2023,V1199,292893101.8610212
2024,V1199,293944760.78917575
2025,V1199,294799010.1787421
2026,V1199,295663741.9934969
2027,V1199,296584484.3736702
2028,V1199,296976034.1461885
2029,V1199,297556045.24613595
2030,V1199,297905704.97922206
2031,V1199,298049085.45033664
2032,V1199,298064135.53834033
2033,V1199,297922582.28121084
2034,V1199,297535694.8835662
2035,V1199,296852238.7218704
2036,V1199,295790460.8567701
2037,V1199,294281162.5217998
2038,V1199,292532684.5109522
2039,V1199,290486015.9322957
2040,V1199,288271244.3505103
2041,V1199,285840324.78628504
2042,V1199,283136569.2294899
2043,V1199,280167827.73928374
2044,V1199,276746604.9307297
2045,V1199,273276857.11644447
2046,V1199,269567105.1326497
2047,V1199,265467477.75939488
2048,V1199,261159398.80329356
2049,V1199,256813048.69219664
2050,V1199,252263687.77682835
2051,V1199,247536915.10386494
2052,V1199,242655194.71976015
2053,V1199,237620729.78248683
2054,V1199,232323721.6911217
2055,V1199,227026777.03710446
2056,V1199,221603250.5097602
2057,V1199,215949507.47259927
2058,V1199,210041109.3031101
2059,V1199,204390010.38727093
2060,V1199,198666845.0927679
2061,V1199,192914015.50226173
2062,V1199,187129799.17024708
2063,V1199,181326976.73596236
2064,V1199,175507796.68267304
2014,V1200,273658260
2015,V1200,276332366.70890915
2016,V1200,278985127.91178334
2017,V1200,281291140.7996109
2018,V1200,283305306.9212544
2019,V1200,285426402.56547636
2020,V1200,287205737.07675034
2021,V1200,288950473.430789
2022,V1200,290525606.930711
2023,V1200,291873167.1151109
2024,V1200,292355657.1199807
2025,V1200,292638712.86924595
2026,V1200,292509693.07481104
2027,V1200,291804900.8971223
2028,V1200,290611753.6575615
2029,V1200,288855913.2932525
2030,V1200,286693927.1497579
2031,V1200,284293670.5724042
2032,V1200,281269617.7618985
2033,V1200,277790960.32780313
2034,V1200,273949000.39786285
2035,V1200,269857894.57046825
2036,V1200,265295294.40476623
2037,V1200,260252744.9938835
2038,V1200,254678799.45225576
2039,V1200,249216947.59038442
2040,V1200,243303350.41260606
2041,V1200,237309481.75427625
2042,V1200,230879851.06331503
2043,V1200,224426456.13239595
2044,V1200,217666090.39834672
2045,V1200,210833985.92080414
2046,V1200,203925596.5606069
2047,V1200,196758308.8001063
2048,V1200,189547009.85014945
2049,V1200,182411338.86838487
2050,V1200,175247637.9095762
2051,V1200,167870767.34193596
2052,V1200,160732084.60480797
2053,V1200,153603627.68986583
2054,V1200,146492433.4398068
2055,V1200,139548131.7271673
2056,V1200,132703111.17649177
2057,V1200,125971518.79548402
2058,V1200,119385377.66790664
2059,V1200,112856454.94977823
2060,V1200,106573158.20559081
2061,V1200,100376900.25395904
2062,V1200,94457383.07693185
2063,V1200,88743180.12421584
2064,V1200,83237492.1981011
2014,V1201,273658260
2015,V1201,276529644.8334258
2016,V1201,279204893.2112067
2017,V1201,281817809.8889594
2018,V1201,284540455.4878924
2019,V1201,287172022.29897094
2020,V1201,289738608.49384844
2021,V1201,291929173.5266175
2022,V1201,294299379.69798565
2023,V1201,296628720.94834715
2024,V1201,298357153.8535483
2025,V1201,300510222.0912622
2026,V1201,302573642.2478685
2027,V1201,304228513.2120571
2028,V1201,306105215.6083071
2029,V1201,307854459.9977664
2030,V1201,309538506.63654476
2031,V1201,310907646.62501216
2032,V1201,312391239.2640515
2033,V1201,313524726.2746292
2034,V1201,314662321.75539905
2035,V1201,315761961.637511
2036,V1201,316776165.98501366
2037,V1201,317694111.2289509
2038,V1201,318435515.95153004
2039,V1201,318712102.4706313
2040,V1201,319005927.56136847
2041,V1201,319074838.4613353
2042,V1201,318877007.99590576
2043,V1201,318180951.90188205
2044,V1201,317575876.41758096
2045,V1201,316747523.7142435
2046,V1201,315462557.3741051
2047,V1201,314194599.91991657
2048,V1201,312666721.2301153
2049,V1201,310764837.8641837
2050,V1201,308857659.0791133
2051,V1201,306395100.7677111
2052,V1201,303884640.1890956
2053,V1201,301365357.864259
2054,V1201,298273276.0393878
2055,V1201,295276865.8375876
2056,V1201,292214128.5771544
2057,V1201,288976886.4873704
2058,V1201,285411812.289322
2059,V1201,281759536.59426755
2060,V1201,278041434.8776189
2061,V1201,273909432.32220966
2062,V1201,269798489.3248256
2063,V1201,265616464.69854736
2064,V1201,261288313.96381807
2014,V1202,273658260
2015,V1202,276138005.2491572
2016,V1202,278387265.35321665
2017,V1202,280155488.13845426
2018,V1202,281758170.518201
2019,V1202,282986016.9886951
2020,V1202,283805261.5827642
2021,V1202,284292770.7481319
2022,V1202,284401782.7044864
2023,V1202,284131356.3732313
2024,V1202,283482067.92390984
2025,V1202,282456010.3053181
2026,V1202,280849707.61333853
2027,V1202,278934799.03555244
2028,V1202,276618561.73861986
2029,V1202,274082598.4003757
2030,V1202,271219908.42719984
2031,V1202,268066885.14284515
2032,V1202,264558175.03189036
2033,V1202,260718500.1453438
2034,V1202,256582146.1946657
2035,V1202,251933818.93744206
2036,V1202,247282893.34284592
2037,V1202,242408618.07543594
2038,V1202,237279905.25529328
2039,V1202,231923320.82541826
2040,V1202,226442015.62368995
2041,V1202,220644440.9929321
2042,V1202,214659901.10843736
2043,V1202,208630997.9111028
2044,V1202,202346688.65110818
2045,V1202,196084396.47645757
2046,V1202,189632762.00153947
2047,V1202,183366433.60139254
2048,V1202,176869558.37814718
2049,V1202,170440090.06034657
2050,V1202,164137688.49919698
2051,V1202,157812710.55788237
2052,V1202,151410288.64792725
2053,V1202,145205471.63579988
2054,V1202,139060056.0226618
2055,V1202,132870427.4334331
2056,V1202,126893505.85338193
2057,V1202,120996639.02719261
2058,V1202,114985712.78859149
2059,V1202,109353021.13404512
2060,V1202,103703668.39655891
2061,V1202,98277702.72019355
2062,V1202,93038252.58460157
2063,V1202,87984112.09529798
2064,V1202,83087130.8923169
2014,V1203,273658260
2015,V1203,276349296.13575643
2016,V1203,279216408.013879
2017,V1203,282017917.59078187
2018,V1203,284528223.90388197
2019,V1203,287154883.237335
2020,V1203,289354714.75535446
2021,V1203,291507758.33306116
2022,V1203,293906283.01696265
2023,V1203,296233367.76787055
2024,V1203,298418050.83769155
2025,V1203,300596975.1167293
2026,V1203,302589568.720147
2027,V1203,304592291.55247235
2028,V1203,306436315.86540145
2029,V1203,307462741.74136937
2030,V1203,308822660.6219737
2031,V1203,310158289.9752497
2032,V1203,311602658.5709963
2033,V1203,312768602.63315886
2034,V1203,313936748.12967837
2035,V1203,315114165.44881254
2036,V1203,316206995.0429179
2037,V1203,317220044.08094656
2038,V1203,318110134.41176033
2039,V1203,318821180.4086419
2040,V1203,319311776.955825
2041,V1203,319812972.43989867
2042,V1203,319940300.8251155
2043,V1203,320215084.02421016
2044,V1203,320475531.4726233
2045,V1203,320555270.30819774
2046,V1203,320589017.1111138
2047,V1203,320286803.6459734
2048,V1203,320109815.7393791
2049,V1203,319242965.0345114
2050,V1203,318605872.64051616
2051,V1203,317823528.450155
2052,V1203,317009598.6500212
2053,V1203,316167395.6296712
2054,V1203,315264480.4309234
2055,V1203,314127294.20427644
2056,V1203,313037914.1108457
2057,V1203,311664023.6516235
2058,V1203,310313289.8488411
2059,V1203,308688505.32350314
2060,V1203,307019400.1811455
2061,V1203,305194582.0959575
2062,V1203,303216851.3128044
2063,V1203,300841315.66696984
2064,V1203,298554083.63371557
2014,V1204,273658260
2015,V1204,276587358.6999066
2016,V1204,279358289.7199103
2017,V1204,282150368.708975
2018,V1204,284789777.6106353
2019,V1204,287367772.22735244
2020,V1204,289912158.02053416
2021,V1204,292398696.2890214
2022,V1204,294547027.8635383
2023,V1204,296839599.66370046
2024,V1204,299046026.73869073
2025,V1204,301186932.8741066
2026,V1204,303187015.13637155
2027,V1204,305142645.6016017
2028,V1204,307002736.46416044
2029,V1204,308489022.8923035
2030,V1204,310092736.8139466
2031,V1204,310973491.10423875
2032,V1204,311629454.71016866
2033,V1204,312564821.062385
2034,V1204,313245686.2494719
2035,V1204,313651306.6256651
2036,V1204,313665263.71080536
2037,V1204,313294429.13291824
2038,V1204,312853138.2072716
2039,V1204,312197426.87095606
2040,V1204,310784600.22744584
2041,V1204,309601879.08659446
2042,V1204,308141548.56566584
2043,V1204,306442059.3450701
2044,V1204,304319467.0227583
2045,V1204,302120765.78361505
2046,V1204,299432497.3136111
2047,V1204,296725733.96875554
2048,V1204,293469311.25075686
2049,V1204,290185129.3158497
2050,V1204,286766622.2864261
2051,V1204,283223894.021259
2052,V1204,279482820.28158164
2053,V1204,275552247.51237905
2054,V1204,271099556.16688305
2055,V1204,266812815.78414512
2056,V1204,262073903.0695785
2057,V1204,257349339.25222895
2058,V1204,252630077.06194216
2059,V1204,247781396.98205733
2060,V1204,242628253.6367714
2061,V1204,237530937.37448204
2062,V1204,232276093.6633105
2063,V1204,227023823.49096316
2064,V1204,221696248.46652487
2014,V1205,273658260
2015,V1205,276602079.33749
2016,V1205,279312687.61368215
2017,V1205,282149385.229614
2018,V1205,284865113.2959538
2019,V1205,287569826.8500118
2020,V1205,290231014.5065291
2021,V1205,292823294.4250351
2022,V1205,295355776.66148096
2023,V1205,297822624.11479676
2024,V1205,300220536.0567904
2025,V1205,302144719.80440754
2026,V1205,304218882.1526637
2027,V1205,306200266.5918856
2028,V1205,308240282.9410219
2029,V1205,310026775.8370008
2030,V1205,311333736.4730131
2031,V1205,312078507.5605862
2032,V1205,312755990.155366
2033,V1205,313037488.14893275
2034,V1205,313339563.7323341
2035,V1205,313466154.8337984
2036,V1205,313035026.70415413
2037,V1205,312112286.0643447
2038,V1205,311016267.17549956
2039,V1205,309951906.71741384
2040,V1205,308603370.082394
2041,V1205,307064128.113675
2042,V1205,304659231.2527846
2043,V1205,302592110.49497145
2044,V1205,300258655.8892432
2045,V1205,297655444.1411877
2046,V1205,294744265.148934
2047,V1205,291348986.7287743
2048,V1205,287972822.5359974
2049,V1205,284410002.83120686
2050,V1205,280691220.08529997
2051,V1205,276748775.6546271
2052,V1205,272632777.7906966
2053,V1205,268142658.17548648
2054,V1205,263470286.43458813
2055,V1205,258692106.31868327
2056,V1205,253832381.38179445
2057,V1205,248835880.04700208
2058,V1205,243793355.11553517
2059,V1205,238458809.97747034
2060,V1205,233143933.78479668
2061,V1205,227736621.69918707
2062,V1205,222030816.42756775
2063,V1205,216533865.00869426
2064,V1205,210853436.23020288
2014,V1206,273658260
2015,V1206,276621253.61337644
2016,V1206,279617522.7238768
2017,V1206,282614613.04048324
2018,V1206,285569428.2536556
2019,V1206,288174611.22333974
2020,V1206,291058305.98338693
2021,V1206,293873550.6007007
2022,V1206,296857213.7655224
2023,V1206,299596539.5345538
2024,V1206,302357150.2791484
2025,V1206,305253737.32047707
2026,V1206,308185943.1222355
2027,V1206,311058341.7758046
2028,V1206,314005338.2245203
2029,V1206,316860872.9617517
2030,V1206,319539562.420813
2031,V1206,322191882.6189561
2032,V1206,324997603.1078892
2033,V1206,327703904.47401905
2034,V1206,330586161.95493066
2035,V1206,333304091.7433578
2036,V1206,336140197.1423392
2037,V1206,338631883.85905874
2038,V1206,340709992.2959458
2039,V1206,343139042.2661784
2040,V1206,345174961.96340716
2041,V1206,347253425.2499899
2042,V1206,349026179.148771
2043,V1206,350730515.0216117
2044,V1206,352379021.8677839
2045,V1206,353773243.48661053
2046,V1206,354491903.30334383
2047,V1206,355641417.3115678
2048,V1206,356580637.8586899
2049,V1206,357307196.5233938
2050,V1206,357864125.48057556
2051,V1206,358244331.78658324
2052,V1206,358317273.87732077
2053,V1206,358238492.3821589
2054,V1206,357924932.7398153
2055,V1206,357694443.6156155
2056,V1206,357200601.1272875
2057,V1206,356623498.3906123
2058,V1206,355839107.90714014
2059,V1206,354918447.70038325
2060,V1206,353557527.8729534
2061,V1206,352085754.0755263
2062,V1206,350187395.738563
2063,V1206,348600827.06576264
2064,V1206,346805418.96777296
2014,V1207,273658260
2015,V1207,276646752.3181502
2016,V1207,280005351.27237254
2017,V1207,283556272.2261668
2018,V1207,287305693.77336544
2019,V1207,291260191.8217745
2020,V1207,295067316.4311893
2021,V1207,299042505.88861465
2022,V1207,303476088.9655648
2023,V1207,307394358.3795043
2024,V1207,311448130.63454944
2025,V1207,315474360.8154924
2026,V1207,319449743.6420375
2027,V1207,323297556.0122715
2028,V1207,326763146.9211011
2029,V1207,330252486.51208174
2030,V1207,333277364.4776936
2031,V1207,336526089.2078402
2032,V1207,339587080.5842774
2033,V1207,342528659.0198352
2034,V1207,345318301.8315079
2035,V1207,347750438.8781603
2036,V1207,349972382.41501623
2037,V1207,352174311.40506315
2038,V1207,353639359.34984374
2039,V1207,355313801.49614865
2040,V1207,356991935.01088005
2041,V1207,358512319.3954071
2042,V1207,359603523.08938026
2043,V1207,360581144.6822181
2044,V1207,361339376.24753815
2045,V1207,361977481.7407354
2046,V1207,362512510.69393504
2047,V1207,362799847.15454936
2048,V1207,362903275.2290188
2049,V1207,362834174.94822884
2050,V1207,362210334.10842055
2051,V1207,361565707.46991646
2052,V1207,360495272.6751531
2053,V1207,359353056.0323151
2054,V1207,358066639.54667115
2055,V1207,356599389.02184474
2056,V1207,354653756.79256874
2057,V1207,353008271.4331782
2058,V1207,350911071.8726223
2059,V1207,348892625.5327307
2060,V1207,346691748.96138144
2061,V1207,344311939.5824392
2062,V1207,341535699.65701956
2063,V1207,338811385.6729261
2064,V1207,335833547.90559644
2014,V1208,273658260
2015,V1208,276485289.1470662
2016,V1208,278920488.05636436
2017,V1208,281312571.13833064
2018,V1208,283558931.503951
2019,V1208,285663175.0265233
2020,V1208,287511841.4177687
2021,V1208,289227135.68106365
2022,V1208,290565865.3963434
2023,V1208,291876653.697701
2024,V1208,292981038.5517166
2025,V1208,293822324.2623806
2026,V1208,294406065.1886906
2027,V1208,294751197.0745452
2028,V1208,294664202.99750006
2029,V1208,294188978.8252005
2030,V1208,293151290.4462284
2031,V1208,291615291.8632707
2032,V1208,289767357.4233811
2033,V1208,287665133.7162491
2034,V1208,284952554.9623535
2035,V1208,281791311.5757569
2036,V1208,278276247.5452137
2037,V1208,274398591.2435101
2038,V1208,270193132.4900188
2039,V1208,265904555.33750618
2040,V1208,261365478.824242
2041,V1208,256415576.3180012
2042,V1208,251360168.50996906
2043,V1208,246030636.03084514
2044,V1208,240494763.32206804
2045,V1208,234679044.00419572
2046,V1208,228744994.41367346
2047,V1208,222606203.08201492
2048,V1208,216323261.0488519
2049,V1208,209702311.03299576
2050,V1208,202925605.91371283
2051,V1208,196255246.4917107
2052,V1208,189556769.1065911
2053,V1208,182802247.4764638
2054,V1208,175980287.43148893
2055,V1208,169324959.75649023
2056,V1208,162685536.81326354
2057,V1208,156079908.3251797
2058,V1208,149454016.42181328
2059,V1208,142954226.82479286
2060,V1208,136459829.14681557
2061,V1208,130134991.70493534
2062,V1208,123911887.25486052
2063,V1208,117671056.0583647
2064,V1208,111659826.81375909
2014,V1209,273658260
2015,V1209,276333207.2611776
2016,V1209,278672328.8773559
2017,V1209,281230480.1782087
2018,V1209,283625084.2673428
2019,V1209,285718709.8794173
2020,V1209,287804924.01917654
2021,V1209,289368148.56415653
2022,V1209,290659007.63850355
2023,V1209,292175609.0356384
