years,sim_number,value
2047,V16,10975600947.479221
2048,V16,10755255142.11754
2049,V16,10537613513.94739
2050,V16,10322668607.340351
2051,V16,10110465471.559158
2052,V16,9901016752.44712
2053,V16,9694329723.782022
2054,V16,9490374135.325321
2055,V16,9289224893.721401
2056,V16,9090735177.068205
2057,V16,8894834185.794044
2058,V16,8702033053.289766
2059,V16,8512027873.714432
2060,V16,8324810530.312928
2061,V16,8140380013.975524
2062,V16,7958730605.353805
2063,V16,7709944512.211185
2064,V16,7500389400.156812
2014,V17,15923170600
2015,V17,16056842406.280975
2016,V17,16174023718.65442
2017,V17,16274599312.982683
2018,V17,16358097515.723837
2019,V17,16423414263.122246
2020,V17,16471936279.781313
2021,V17,16502679009.622934
2022,V17,16515523024.215944
2023,V17,16509983950.258718
2024,V17,16486641611.030708
2025,V17,16445565424.635576
2026,V17,16386789192.177855
2027,V17,16309617603.776508
2028,V17,16215829641.493732
2029,V17,16104355130.964674
2030,V17,15854586916.845577
2031,V17,15711497072.243307
2032,V17,15552485106.696384
2033,V17,15343995211.101265
2034,V17,14912262627.653194
2035,V17,14712892659.229406
2036,V17,14483741645.894873
2037,V17,14258506098.260101
2038,V17,13739021992.234917
2039,V17,13496061028.81798
2040,V17,13255721195.051565
2041,V17,13018079177.760288
2042,V17,12783112547.51132
2043,V17,12550830555.317482
2044,V17,12320939730.077732
2045,V17,11827435636.06551
2046,V17,11608199308.271194
2047,V17,11341008630.942308
2048,V17,11127710543.289549
2049,V17,10917380124.410982
2050,V17,10709663553.981686
2051,V17,10504627062.856318
2052,V17,10302210610.392557
2053,V17,9921015045.43529
2054,V17,9727442597.524897
2055,V17,9536466689.521233
2056,V17,9306081030.192904
2057,V17,9121118072.999176
2058,V17,8938720856.516294
2059,V17,8758882798.834541
2060,V17,8581118262.98907
2061,V17,8406346118.802073
2062,V17,8233965593.0057535
2063,V17,7927996315.542332
2064,V17,7763656867.705187
2014,V18,15923170600
2015,V18,16060365721.04295
2016,V18,16184637500.761816
2017,V18,16295126507.82713
2018,V18,16392917103.342442
2019,V18,16477236990.509485
2020,V18,16547144369.620586
2021,V18,16603640903.65962
2022,V18,16645954554.40135
2023,V18,16673947297.978544
2024,V18,16687534109.87205
2025,V18,16686661959.566109
2026,V18,16671331078.245089
2027,V18,16641258053.04458
2028,V18,16596541230.053953
2029,V18,16538134872.980648
2030,V18,16273590425.507694
2031,V18,16187636461.738735
2032,V18,16088534055.509806
2033,V18,15976122066.098736
2034,V18,15850658956.072763
2035,V18,15712441750.378084
2036,V18,15561810222.839106
2037,V18,15262434156.782318
2038,V18,15089657739.822609
2039,V18,14905757475.073523
2040,V18,14710781401.2437
2041,V18,14505989770.89787
2042,V18,14290780982.40979
2043,V18,14067067673.863007
2044,V18,13834646779.074442
2045,V18,13602908631.365135
2046,V18,13374147555.209808
2047,V18,13148300396.557016
2048,V18,12925105911.849365
2049,V18,12674650211.96086
2050,V18,12415652200.959888
2051,V18,12164576984.008596
2052,V18,11955039471.787285
2053,V18,11607821814.3391
2054,V18,11406295291.635662
2055,V18,11207481886.9947
2056,V18,11011221657.336672
2057,V18,10817793549.339443
2058,V18,10626783141.973936
2059,V18,10263515905.717196
2060,V18,10081135703.14658
2061,V18,9794249681.738426
2062,V18,9618879054.730549
2063,V18,9445994198.127682
2064,V18,9275574123.979176
2014,V19,15923170600
2015,V19,15812331762.35914
2016,V19,15793462279.174036
2017,V19,15888412078.212372
2018,V19,15965550343.275457
2019,V19,15986971142.310888
2020,V19,16027573288.32529
2021,V19,16049717517.777254
2022,V19,16053362943.949757
2023,V19,16038435986.220276
2024,V19,16004453512.304922
2025,V19,15938486521.35754
2026,V19,15561707800.955778
2027,V19,15475197229.231081
2028,V19,15371260121.13121
2029,V19,15038159623.906815
2030,V19,14902383245.719162
2031,V19,14750593977.142225
2032,V19,14583212519.606983
2033,V19,14400929594.208101
2034,V19,14037081679.7896
2035,V19,13562886709.191702
2036,V19,13346281911.589802
2037,V19,13117792965.60026
2038,V19,12891801451.868929
2039,V19,12668313345.272888
2040,V19,12447310245.818222
2041,V19,12228822196.526295
2042,V19,12012849937.378979
2043,V19,11799314208.958206
2044,V19,11588100412.849798
2045,V19,11379578035.897724
2046,V19,11173704708.89392
2047,V19,10970363333.972965
2048,V19,10769522681.002073
2049,V19,10571214438.676315
2050,V19,10375416635.450983
2051,V19,10182128124.768192
2052,V19,9991342679.609774
2053,V19,9802736933.446812
2054,V19,9565754643.562143
2055,V19,9383424338.555264
2056,V19,9203551380.54989
2057,V19,9026137458.482872
2058,V19,8850798314.979128
2059,V19,8677977575.929842
2060,V19,8507890826.694455
2061,V19,8340209933.690391
2062,V19,8174623686.974048
2063,V19,7878660485.291329
2064,V19,7720840141.010496
2014,V20,15923170600
2015,V20,15846113181.915888
2016,V20,15957255399.044048
2017,V20,16049697847.623463
2018,V20,16122942822.442509
2019,V20,16170589539.952608
2020,V20,16204612763.70061
2021,V20,16133329731.495783
2022,V20,16127592748.045992
2023,V20,16101968462.48725
2024,V20,16037443011.310995
2025,V20,15972571174.12485
2026,V20,15888151030.103367
2027,V20,15784804316.357466
2028,V20,15662698426.365007
2029,V20,15522140092.753763
2030,V20,15363889553.331167
2031,V20,15188362090.512758
2032,V20,14956050383.744373
2033,V20,14748165856.548016
2034,V20,14525272399.323757
2035,V20,14171566838.815865
2036,V20,13921627465.415369
2037,V20,13659862923.882732
2038,V20,13386221253.761055
2039,V20,13112277385.46832
2040,V20,12840832215.29085
2041,V20,12572089852.627123
2042,V20,12305556061.73858
2043,V20,12042247929.08373
2044,V20,11781804793.824802
2045,V20,11475578024.820591
2046,V20,11221816446.272724
2047,V20,10970930176.512293
2048,V20,10723172524.647549
2049,V20,10439921842.850182
2050,V20,10199534652.885548
2051,V20,9962170940.92997
2052,V20,9727894623.675169
2053,V20,9497113898.716127
2054,V20,9269289983.713568
2055,V20,9045062890.338514
2056,V20,8824153042.136103
2057,V20,8419375773.612524
2058,V20,8209832730.421885
2059,V20,7913681643.110768
2060,V20,7713000206.7033825
2061,V20,7515623462.804799
2062,V20,7321382726.627948
2063,V20,7130641207.95105
2064,V20,6797463052.283449
2014,V21,15923170600
2015,V21,16058748838.076641
2016,V21,16179931059.790302
2017,V21,16229799461.96919
2018,V21,16320828212.944729
2019,V21,16396575581.572996
2020,V21,16456575598.844303
2021,V21,16500912025.723742
2022,V21,16529559488.942959
2023,V21,16185702516.35236
2024,V21,16182456068.778135
2025,V21,16163479424.10739
2026,V21,16128933801.973951
2027,V21,16078807164.152132
2028,V21,15740330518.48042
2029,V21,15660773562.867268
2030,V21,15566622486.316446
2031,V21,15457975949.525703
2032,V21,15335105197.313204
2033,V21,15198380697.500196
2034,V21,15047829087.150742
2035,V21,14884508648.31598
2036,V21,14708553565.874035
2037,V21,14302941515.28043
2038,V21,14105562252.648949
2039,V21,13897832821.791428
2040,V21,13679710383.679482
2041,V21,13451771301.838552
2042,V21,13214411822.278957
2043,V21,12968635390.792414
2044,V21,12719888591.934935
2045,V21,12474183686.479864
2046,V21,12231163519.333456
2047,V21,11990274492.002485
2048,V21,11505986372.57428
2049,V21,11276560667.646479
2050,V21,11050213524.8953
2051,V21,10826751567.391068
2052,V21,10606169796.903542
2053,V21,10338033154.826612
2054,V21,10124302248.634676
2055,V21,9913462824.768085
2056,V21,9705267253.945707
2057,V21,9500195800.1908
2058,V21,9297999292.443542
2059,V21,9098676315.691898
2060,V21,8902010659.122738
2061,V21,8708555110.871605
2062,V21,8517734142.592391
2063,V21,8330060655.130659
2064,V21,8145262017.76141
2014,V22,15923170600
2015,V22,16058463223.485332
2016,V22,16125323420.153427
2017,V22,16230525436.030466
2018,V22,16319038297.396866
2019,V22,16393161454.789421
2020,V22,16451606036.324064
2021,V22,16493926791.118155
2022,V22,16519954731.994204
2023,V22,16529957712.398506
2024,V22,16523061296.73619
2025,V22,16500475918.62322
2026,V22,16461643492.760744
2027,V22,16406681522.167505
2028,V22,16335699472.814476
2029,V22,16248925480.197063
2030,V22,16146595685.78119
2031,V22,16028659890.373768
2032,V22,15894994114.132095
2033,V22,15747862433.41227
2034,V22,15586232755.822634
2035,V22,15411171046.66434
2036,V22,15222222549.68469
2037,V22,15021264777.920124
2038,V22,14807835488.810036
2039,V22,14582948247.304197
2040,V22,14347281245.52951
2041,V22,14101253050.462896
2042,V22,13844607940.661947
2043,V22,13589521837.766329
2044,V22,13337499492.991121
2045,V22,13087539715.212927
2046,V22,12841417412.22806
2047,V22,12597763391.251171
2048,V22,12357558973.703495
2049,V22,12120332100.956175
2050,V22,11886021062.383717
2051,V22,11654725506.587193
2052,V22,11426447264.95479
2053,V22,11201093801.879095
2054,V22,10978725598.346867
2055,V22,10759232389.247585
2056,V22,10542889078.620285
2057,V22,10323303686.303532
2058,V22,10113044087.990063
2059,V22,9905470678.305508
2060,V22,9701060057.38103
2061,V22,9499685815.334925
2062,V22,9300961716.14618
2063,V22,9105416764.100744
2064,V22,8912851283.023317
2014,V23,15923170600
2015,V23,15761009323.482367
2016,V23,15879155890.75596
2017,V23,15982414221.33278
2018,V23,15802079232.54316
2019,V23,15510062086.513224
2020,V23,15564524462.872395
2021,V23,15603891488.108355
2022,V23,15627545689.063414
2023,V23,15635385872.636116
2024,V23,15628297576.809143
2025,V23,15605727167.967459
2026,V23,15567170299.886524
2027,V23,15513726629.571049
2028,V23,15445083391.452326
2029,V23,15257819908.02016
2030,V23,15159822599.4021
2031,V23,15047322671.404282
2032,V23,14920845848.884623
2033,V23,14780543672.900888
2034,V23,14627034461.30071
2035,V23,14460585399.098747
2036,V23,14281689557.06147
2037,V23,14090809897.910841
2038,V23,13888364881.210186
2039,V23,13662013974.58562
2040,V23,13438711732.500694
2041,V23,13205709695.9662
2042,V23,12963629320.23772
2043,V23,12713108957.490396
2044,V23,12459666504.08665
2045,V23,12209322063.223482
2046,V23,11961843662.020767
2047,V23,11465199200.058813
2048,V23,11228768373.697796
2049,V23,10995235686.52963
2050,V23,10764646245.017262
2051,V23,10536999442.432568
2052,V23,10312313641.022385
2053,V23,10090510318.17618
2054,V23,9871746187.571419
2055,V23,9656037352.743008
2056,V23,9198925193.55032
2057,V23,8994382900.150238
2058,V23,8793099797.376116
2059,V23,8594747126.119146
2060,V23,8399384180.153021
2061,V23,8206984694.668774
2062,V23,7967487915.9622965
2063,V23,7782167563.567343
2064,V23,7599800220.479487
2014,V24,15923170600
2015,V24,16055997132.622086
2016,V24,16171609270.680878
2017,V24,15953863692.44404
2018,V24,16032287727.602724
2019,V24,16092843126.629324
2020,V24,16135262806.35651
2021,V24,16159304434.045214
2022,V24,16165018730.97601
2023,V24,16151737542.23993
2024,V24,16120585862.905348
2025,V24,16071083591.227282
2026,V24,16003390422.642218
2027,V24,15917737769.67394
2028,V24,15814045797.469076
2029,V24,15693313963.999113
2030,V24,15555588388.049446
2031,V24,15401327037.29461
2032,V24,15231001489.09064
2033,V24,15044945433.572805
2034,V24,14844107481.045965
2035,V24,14629124082.821367
2036,V24,14267946821.257162
2037,V24,14028752316.130112
2038,V24,13777541890.60203
2039,V24,13517646150.856676
2040,V24,13260014530.515682
2041,V24,13005383282.114262
2042,V24,12753137242.110079
2043,V24,12503947634.630978
2044,V24,12256498478.176414
2045,V24,12012871756.839205
2046,V24,11771732510.21314
2047,V24,11533764268.225775
2048,V24,11298291393.33692
2049,V24,10893416169.377491
2050,V24,10667682358.312073
2051,V24,10444694274.659702
2052,V24,10224729887.107193
2053,V24,10007374766.553768
2054,V24,9793239041.1819
2055,V24,9582027816.81502
2056,V24,9373665720.497534
2057,V24,9168329111.831835
2058,V24,8965323488.632162
2059,V24,8765912444.608072
2060,V24,8569163270.322512
2061,V24,8314319342.987654
2062,V24,8125102578.999194
2063,V24,7938889581.637584
2064,V24,7755601190.139672
2014,V25,15923170600
2015,V25,15941576272.157892
2016,V25,16050679600.362875
2017,V25,16140138635.578697
2018,V25,16208977736.514141
2019,V25,16257067669.563381
2020,V25,16284110094.322521
2021,V25,16289918658.835318
2022,V25,16274297642.838724
2023,V25,16237543023.629145
2024,V25,16179928262.366293
2025,V25,16101433684.138672
2026,V25,16002337949.97907
2027,V25,15810717786.739601
2028,V25,15672175314.175577
2029,V25,15514206394.462786
2030,V25,15327447345.630066
2031,V25,15133248231.337831
2032,V25,14921764390.859856
2033,V25,14693800829.267647
2034,V25,14450177537.127602
2035,V25,14191718526.910389
2036,V25,13934895114.814611
2037,V25,13610069724.032724
2038,V25,13359495667.751808
2039,V25,12920486949.821266
2040,V25,12678548862.305088
2041,V25,12343163380.379503
2042,V25,12108123033.018198
2043,V25,11875659766.854576
2044,V25,11645823057.11395
2045,V25,11418573115.943691
2046,V25,11193994717.255161
2047,V25,10971805084.390308
2048,V25,10751956968.326757
2049,V25,10485757254.065975
2050,V25,10272881805.594597
2051,V25,9853518592.305378
2052,V25,9650432014.356407
2053,V25,9402574046.28394
2054,V25,9172311021.080984
2055,V25,8978487825.419575
2056,V25,8787515294.408747
2057,V25,8599479471.605328
2058,V25,8372611620.064723
2059,V25,8190709589.775007
2060,V25,8011600350.167377
2061,V25,7835103981.499021
2062,V25,7661308943.118843
2063,V25,7344946325.021514
2064,V25,7179715822.625397
2014,V26,15923170600
2015,V26,16050875789.192385
2016,V26,16155970416.659533
2017,V26,16238398810.311676
2018,V26,16297555881.097359
2019,V26,16332650027.66452
2020,V26,16343783626.05074
2021,V26,16331703074.473558
2022,V26,16295799143.648407
2023,V26,16235899614.53907
2024,V26,16152286851.185707
2025,V26,15820896108.334324
2026,V26,15693749395.316673
2027,V26,15413198223.572046
2028,V26,15244320685.603512
2029,V26,15055039472.873549
2030,V26,14846128739.677502
2031,V26,14618442218.067741
2032,V26,14283735516.500364
2033,V26,14022957156.868252
2034,V26,13631697571.036808
2035,V26,13375129138.994192
2036,V26,13120607636.216438
2037,V26,12868433932.433588
2038,V26,12618544767.028893
2039,V26,12370989829.437523
2040,V26,12125669597.21568
2041,V26,11882961195.56986
2042,V26,11642732047.098463
2043,V26,11405053935.18977
2044,V26,11108443995.155546
2045,V26,10877124539.18529
2046,V26,10648566105.523037
2047,V26,10196028698.860376
2048,V26,9977717911.970566
2049,V26,9690434825.714891
2050,V26,9479017677.799732
2051,V26,9270401996.236683
2052,V26,9064541355.150845
2053,V26,8706916978.303381
2054,V26,8510102049.571552
2055,V26,8316023237.630008
2056,V26,8124580348.7154875
2057,V26,7936075901.49473
2058,V26,7719824738.814988
2059,V26,7537560821.596358
2060,V26,7358173977.599948
2061,V26,7181375911.704248
2062,V26,7007549891.6866045
2063,V26,6836586217.283434
2064,V26,6668437142.769653
2014,V27,15923170600
2015,V27,16059599200.523754
2016,V27,15800213155.684275
2017,V27,15906639613.195896
2018,V27,15999104871.51851
2019,V27,16077631162.95213
2020,V27,16141822386.226429
2021,V27,16191487857.054071
2022,V27,16225885747.19753
2023,V27,16245790356.407629
2024,V27,16251071948.336216
2025,V27,16241059078.705828
2026,V27,16216087552.962793
2027,V27,16176936903.7678
2028,V27,15968463428.683407
2029,V27,15900734427.86909
2030,V27,15818747436.116026
2031,V27,15608341603.276638
2032,V27,15499295525.448961
2033,V27,15376632950.528797
2034,V27,15241051333.980976
2035,V27,15092742517.901287
2036,V27,14642216451.673752
2037,V27,14472941314.710718
2038,V27,14201032256.38625
2039,V27,14010837768.450434
2040,V27,13809316839.488556
2041,V27,13599131847.730494
2042,V27,13379703586.071493
2043,V27,13160918318.90229
2044,V27,12859157502.376257
2045,V27,12647447283.10645
2046,V27,12330065561.800468
2047,V27,12125615622.238688
2048,V27,11923842493.988503
2049,V27,11724659753.265762
2050,V27,11313365931.396606
2051,V27,11123112392.468714
2052,V27,10935396512.731615
2053,V27,10651657915.2579
2054,V27,10470652455.983585
2055,V27,10291657066.038094
2056,V27,10115558402.876085
2057,V27,9941755654.914122
2058,V27,9770341640.839323
2059,V27,9527349623.187778
2060,V27,9362087197.891165
2061,V27,9125456036.988447
2062,V27,8966050118.255075
2063,V27,8808941839.848822
2064,V27,8654068339.616377
2014,V28,15923170600
2015,V28,16054420894.748476
2016,V28,16166858261.595135
2017,V28,16259755896.343086
2018,V28,16333317616.441988
2019,V28,16386964091.944197
2020,V28,16420239233.621078
2021,V28,16432903944.447311
2022,V28,16425618448.263752
2023,V28,16338812320.929832
2024,V28,16291202420.98811
2025,V28,16147018795.450102
2026,V28,16059933682.84106
2027,V28,15953409101.566568
2028,V28,15827814006.080431
2029,V28,15683562242.77103
2030,V28,15521182199.15078
2031,V28,15341246074.0542
2032,V28,15144397502.033884
2033,V28,14931216575.681479
2034,V28,14702607797.539097
2035,V28,14458890848.09826
2036,V28,14201641681.55256
2037,V28,13942836996.66107
2038,V28,13686562034.59346
2039,V28,13432506745.37235
2040,V28,13181440270.985418
2041,V28,12932845814.48905
2042,V28,12482021031.572893
2043,V28,12242886116.383558
2044,V28,12005580630.712389
2045,V28,11771766773.546366
2046,V28,11540737187.608187
2047,V28,11312439212.46369
2048,V28,11086899410.593689
2049,V28,10864128978.992683
2050,V28,10644142117.142056
2051,V28,10426709901.855545
2052,V28,10212300898.825836
2053,V28,10000739754.85367
2054,V28,9791989651.204756
2055,V28,9586078863.878622
2056,V28,9382983230.606672
2057,V28,9165276622.57965
2058,V28,8804184026.441673
2059,V28,8612973786.715965
2060,V28,8425100260.691159
2061,V28,8240062560.012474
2062,V28,8057787642.797682
2063,V28,7878303630.008806
2064,V28,7701582677.46737
2014,V29,15923170600
2015,V29,16056754737.61821
2016,V29,16173868045.185432
2017,V29,16274152315.936918
2018,V29,16287763375.864134
2019,V29,16234995123.481274
2020,V29,16282424153.910326
2021,V29,16311909583.087925
2022,V29,16323878040.635115
2023,V29,15968174579.825777
2024,V29,15710414220.027182
2025,V29,15633324008.97394
2026,V29,15576417842.3989
2027,V29,15502684803.586813
2028,V29,15412312340.548843
2029,V29,15305507888.528292
2030,V29,15181683503.860186
